group,Time_min,AvgActivity
005_N2_NT_KID,4380,216
005_N2_NT_KID,4410,222
005_N2_NT_KID,4440,222
005_N2_NT_KID,4470,220
005_N2_NT_KID,4500,198
005_N2_NT_KID,4530,252
005_N2_NT_KID,4560,230
005_N2_NT_KID,4590,236
005_N2_NT_KID,4620,230
005_N2_NT_KID,4650,213
005_N2_NT_KID,4680,217
005_N2_NT_KID,4710,207
005_N2_NT_KID,4740,225
005_N2_NT_KID,4770,219
005_N2_NT_KID,4800,210
005_N2_NT_KID,4830,222
005_N2_NT_KID,4860,219
005_N2_NT_KID,4890,206
005_N2_NT_KID,4920,235
005_N2_NT_KID,4950,237
005_N2_NT_KID,4980,231
005_N2_NT_KID,5010,188
005_N2_NT_KID,5040,225
005_N2_NT_KID,5070,214
005_N2_NT_KID,5100,222
005_N2_NT_KID,5130,224
005_N2_NT_KID,5160,226
005_N2_NT_KID,5190,240
005_N2_NT_KID,5220,228
005_N2_NT_KID,5250,202
006_N2_ETOH_KID,210,234
006_N2_ETOH_KID,240,280
006_N2_ETOH_KID,270,268
006_N2_ETOH_KID,300,289
006_N2_ETOH_KID,330,253
006_N2_ETOH_KID,360,302
006_N2_ETOH_KID,390,280
006_N2_ETOH_KID,420,277
006_N2_ETOH_KID,450,278
006_N2_ETOH_KID,480,265
006_N2_ETOH_KID,510,297
006_N2_ETOH_KID,540,217
006_N2_ETOH_KID,570,265
006_N2_ETOH_KID,600,269
006_N2_ETOH_KID,630,252
006_N2_ETOH_KID,660,256
006_N2_ETOH_KID,690,236
006_N2_ETOH_KID,720,259
006_N2_ETOH_KID,750,236
006_N2_ETOH_KID,780,233
006_N2_ETOH_KID,810,226
006_N2_ETOH_KID,840,200
006_N2_ETOH_KID,870,209
006_N2_ETOH_KID,900,208
006_N2_ETOH_KID,930,224
006_N2_ETOH_KID,960,224
006_N2_ETOH_KID,990,230
006_N2_ETOH_KID,1020,212
006_N2_ETOH_KID,1050,194
006_N2_ETOH_KID,1080,192
006_N2_ETOH_KID,1110,194
006_N2_ETOH_KID,1140,188
006_N2_ETOH_KID,1170,194
006_N2_ETOH_KID,1200,170
006_N2_ETOH_KID,1230,177
006_N2_ETOH_KID,1260,162
006_N2_ETOH_KID,1290,170
006_N2_ETOH_KID,1320,162
006_N2_ETOH_KID,1350,160
006_N2_ETOH_KID,1380,164
006_N2_ETOH_KID,1410,178
006_N2_ETOH_KID,1440,172
006_N2_ETOH_KID,1470,170
006_N2_ETOH_KID,1500,171
006_N2_ETOH_KID,1530,157
006_N2_ETOH_KID,1560,137
006_N2_ETOH_KID,1590,135
006_N2_ETOH_KID,1620,126
006_N2_ETOH_KID,1650,120
006_N2_ETOH_KID,1680,110
006_N2_ETOH_KID,1710,102
006_N2_ETOH_KID,1740,88
006_N2_ETOH_KID,1770,110
006_N2_ETOH_KID,1800,114
006_N2_ETOH_KID,1830,97
006_N2_ETOH_KID,1860,85
006_N2_ETOH_KID,1890,96
006_N2_ETOH_KID,1920,96
006_N2_ETOH_KID,1950,80
006_N2_ETOH_KID,1980,72
006_N2_ETOH_KID,2010,75
006_N2_ETOH_KID,2040,74
006_N2_ETOH_KID,2070,87
006_N2_ETOH_KID,2100,58
006_N2_ETOH_KID,2130,69
006_N2_ETOH_KID,2160,66
006_N2_ETOH_KID,2190,67
006_N2_ETOH_KID,2220,55
006_N2_ETOH_KID,2250,64
006_N2_ETOH_KID,2280,83
006_N2_ETOH_KID,2310,87
006_N2_ETOH_KID,2340,85
006_N2_ETOH_KID,2370,102
006_N2_ETOH_KID,2400,108
006_N2_ETOH_KID,2430,97
006_N2_ETOH_KID,2460,97
006_N2_ETOH_KID,2490,96
006_N2_ETOH_KID,2520,85
006_N2_ETOH_KID,2550,90
006_N2_ETOH_KID,2580,92
006_N2_ETOH_KID,2610,107
006_N2_ETOH_KID,2640,96
006_N2_ETOH_KID,2670,104
006_N2_ETOH_KID,2700,95
006_N2_ETOH_KID,2730,120
006_N2_ETOH_KID,2760,96
006_N2_ETOH_KID,2790,108
006_N2_ETOH_KID,2820,89
006_N2_ETOH_KID,2850,81
006_N2_ETOH_KID,2880,80
006_N2_ETOH_KID,2910,91
006_N2_ETOH_KID,2940,102
006_N2_ETOH_KID,2970,99
006_N2_ETOH_KID,3000,90
006_N2_ETOH_KID,3030,94
006_N2_ETOH_KID,3060,97
006_N2_ETOH_KID,3090,90
006_N2_ETOH_KID,3120,92
006_N2_ETOH_KID,3150,84
006_N2_ETOH_KID,3180,92
006_N2_ETOH_KID,3210,92
006_N2_ETOH_KID,3240,99
006_N2_ETOH_KID,3270,100
006_N2_ETOH_KID,3300,123
006_N2_ETOH_KID,3330,110
006_N2_ETOH_KID,3360,120
006_N2_ETOH_KID,3390,121
006_N2_ETOH_KID,3420,131
006_N2_ETOH_KID,3450,125
006_N2_ETOH_KID,3480,121
006_N2_ETOH_KID,3510,122
006_N2_ETOH_KID,3540,122
006_N2_ETOH_KID,3570,119
006_N2_ETOH_KID,3600,137
006_N2_ETOH_KID,3630,147
006_N2_ETOH_KID,3660,137
006_N2_ETOH_KID,3690,142
006_N2_ETOH_KID,3720,124
006_N2_ETOH_KID,3750,143
006_N2_ETOH_KID,3780,153
006_N2_ETOH_KID,3810,137
006_N2_ETOH_KID,3840,120
006_N2_ETOH_KID,3870,122
006_N2_ETOH_KID,3900,130
006_N2_ETOH_KID,3930,155
006_N2_ETOH_KID,3960,140
006_N2_ETOH_KID,3990,138
006_N2_ETOH_KID,4020,158
006_N2_ETOH_KID,4050,130
006_N2_ETOH_KID,4080,158
006_N2_ETOH_KID,4110,149
006_N2_ETOH_KID,4140,145
006_N2_ETOH_KID,4170,139
006_N2_ETOH_KID,4200,136
006_N2_ETOH_KID,4230,148
006_N2_ETOH_KID,4260,152
006_N2_ETOH_KID,4290,141
006_N2_ETOH_KID,4320,152
006_N2_ETOH_KID,4350,159
006_N2_ETOH_KID,4380,178
006_N2_ETOH_KID,4410,171
006_N2_ETOH_KID,4440,194
006_N2_ETOH_KID,4470,169
006_N2_ETOH_KID,4500,172
006_N2_ETOH_KID,4530,160
006_N2_ETOH_KID,4560,148
006_N2_ETOH_KID,4590,188
006_N2_ETOH_KID,4620,182
006_N2_ETOH_KID,4650,176
006_N2_ETOH_KID,4680,176
006_N2_ETOH_KID,4710,190
006_N2_ETOH_KID,4740,153
006_N2_ETOH_KID,4770,176
006_N2_ETOH_KID,4800,183
006_N2_ETOH_KID,4830,174
006_N2_ETOH_KID,4860,177
006_N2_ETOH_KID,4890,187
006_N2_ETOH_KID,4920,184
006_N2_ETOH_KID,4950,179
006_N2_ETOH_KID,4980,198
006_N2_ETOH_KID,5010,169
006_N2_ETOH_KID,5040,167
006_N2_ETOH_KID,5070,207
006_N2_ETOH_KID,5100,183
006_N2_ETOH_KID,5130,173
006_N2_ETOH_KID,5160,175
006_N2_ETOH_KID,5190,169
006_N2_ETOH_KID,5220,164
006_N2_ETOH_KID,5250,168
007_N2_RV_KID,210,327
007_N2_RV_KID,240,328
007_N2_RV_KID,270,335
007_N2_RV_KID,300,333
007_N2_RV_KID,330,335
007_N2_RV_KID,360,344
007_N2_RV_KID,390,346
007_N2_RV_KID,420,369
007_N2_RV_KID,450,355
007_N2_RV_KID,480,349
007_N2_RV_KID,510,361
007_N2_RV_KID,540,353
007_N2_RV_KID,570,347
007_N2_RV_KID,600,355
007_N2_RV_KID,630,355
007_N2_RV_KID,660,353
007_N2_RV_KID,690,348
007_N2_RV_KID,720,349
007_N2_RV_KID,750,348
007_N2_RV_KID,780,376
007_N2_RV_KID,810,379
007_N2_RV_KID,840,361
007_N2_RV_KID,870,353
007_N2_RV_KID,900,378
007_N2_RV_KID,930,360
007_N2_RV_KID,960,323
007_N2_RV_KID,990,353
007_N2_RV_KID,1020,352
007_N2_RV_KID,1050,332
007_N2_RV_KID,1080,310
007_N2_RV_KID,1110,306
007_N2_RV_KID,1140,302
007_N2_RV_KID,1170,314
007_N2_RV_KID,1200,306
007_N2_RV_KID,1230,297
007_N2_RV_KID,1260,294
007_N2_RV_KID,1290,300
007_N2_RV_KID,1320,299
007_N2_RV_KID,1350,296
007_N2_RV_KID,1380,287
007_N2_RV_KID,1410,294
007_N2_RV_KID,1440,317
007_N2_RV_KID,1470,343
007_N2_RV_KID,1500,306
007_N2_RV_KID,1530,342
007_N2_RV_KID,1560,329
007_N2_RV_KID,1590,333
007_N2_RV_KID,1620,314
007_N2_RV_KID,1650,309
007_N2_RV_KID,1680,304
007_N2_RV_KID,1710,292
007_N2_RV_KID,1740,294
007_N2_RV_KID,1770,301
007_N2_RV_KID,1800,297
007_N2_RV_KID,1830,282
007_N2_RV_KID,1860,284
007_N2_RV_KID,1890,268
007_N2_RV_KID,1920,291
007_N2_RV_KID,1950,296
007_N2_RV_KID,1980,292
007_N2_RV_KID,2010,298
007_N2_RV_KID,2040,292
007_N2_RV_KID,2070,321
007_N2_RV_KID,2100,286
007_N2_RV_KID,2130,289
007_N2_RV_KID,2160,290
007_N2_RV_KID,2190,296
007_N2_RV_KID,2220,299
007_N2_RV_KID,2250,324
007_N2_RV_KID,2280,314
007_N2_RV_KID,2310,300
007_N2_RV_KID,2340,306
007_N2_RV_KID,2370,332
007_N2_RV_KID,2400,330
007_N2_RV_KID,2430,295
007_N2_RV_KID,2460,308
007_N2_RV_KID,2490,290
007_N2_RV_KID,2520,281
007_N2_RV_KID,2550,279
007_N2_RV_KID,2580,267
007_N2_RV_KID,2610,261
007_N2_RV_KID,2640,262
007_N2_RV_KID,2670,257
007_N2_RV_KID,2700,250
007_N2_RV_KID,2730,270
007_N2_RV_KID,2760,253
007_N2_RV_KID,2790,250
007_N2_RV_KID,2820,264
007_N2_RV_KID,2850,238
007_N2_RV_KID,2880,246
007_N2_RV_KID,2910,229
007_N2_RV_KID,2940,246
007_N2_RV_KID,2970,247
007_N2_RV_KID,3000,254
007_N2_RV_KID,3030,241
007_N2_RV_KID,3060,246
007_N2_RV_KID,3090,256
007_N2_RV_KID,3120,262
007_N2_RV_KID,3150,252
007_N2_RV_KID,3180,255
007_N2_RV_KID,3210,247
007_N2_RV_KID,3240,258
007_N2_RV_KID,3270,248
007_N2_RV_KID,3300,248
007_N2_RV_KID,3330,254
007_N2_RV_KID,3360,262
007_N2_RV_KID,3390,252
007_N2_RV_KID,3420,260
007_N2_RV_KID,3450,257
007_N2_RV_KID,3480,265
007_N2_RV_KID,3510,265
007_N2_RV_KID,3540,254
007_N2_RV_KID,3570,251
007_N2_RV_KID,3600,236
007_N2_RV_KID,3630,254
007_N2_RV_KID,3660,269
007_N2_RV_KID,3690,268
007_N2_RV_KID,3720,255
007_N2_RV_KID,3750,251
007_N2_RV_KID,3780,265
007_N2_RV_KID,3810,287
007_N2_RV_KID,3840,294
007_N2_RV_KID,3870,266
007_N2_RV_KID,3900,255
007_N2_RV_KID,3930,262
007_N2_RV_KID,3960,259
007_N2_RV_KID,3990,247
007_N2_RV_KID,4020,241
007_N2_RV_KID,4050,241
007_N2_RV_KID,4080,247
007_N2_RV_KID,4110,246
007_N2_RV_KID,4140,240
007_N2_RV_KID,4170,236
007_N2_RV_KID,4200,224
007_N2_RV_KID,4230,240
007_N2_RV_KID,4260,232
007_N2_RV_KID,4290,230
007_N2_RV_KID,4320,221
007_N2_RV_KID,4350,239
007_N2_RV_KID,4380,235
007_N2_RV_KID,4410,232
007_N2_RV_KID,4440,224
007_N2_RV_KID,4470,223
007_N2_RV_KID,4500,237
007_N2_RV_KID,4530,240
007_N2_RV_KID,4560,241
007_N2_RV_KID,4590,232
007_N2_RV_KID,4620,257
007_N2_RV_KID,4650,236
007_N2_RV_KID,4680,223
007_N2_RV_KID,4710,218
007_N2_RV_KID,4740,237
007_N2_RV_KID,4770,235
007_N2_RV_KID,4800,235
007_N2_RV_KID,4830,244
007_N2_RV_KID,4860,233
007_N2_RV_KID,4890,220
007_N2_RV_KID,4920,237
007_N2_RV_KID,4950,226
007_N2_RV_KID,4980,221
007_N2_RV_KID,5010,221
007_N2_RV_KID,5040,218
007_N2_RV_KID,5070,226
007_N2_RV_KID,5100,241
007_N2_RV_KID,5130,225
007_N2_RV_KID,5160,238
007_N2_RV_KID,5190,245
007_N2_RV_KID,5220,239
007_N2_RV_KID,5250,229
008_NT_YS_KID,210,493
008_NT_YS_KID,240,469
008_NT_YS_KID,270,452
008_NT_YS_KID,300,426
008_NT_YS_KID,330,436
008_NT_YS_KID,360,415
008_NT_YS_KID,390,416
008_NT_YS_KID,420,430
008_NT_YS_KID,450,440
008_NT_YS_KID,480,438
008_NT_YS_KID,510,438
008_NT_YS_KID,540,434
008_NT_YS_KID,570,449
008_NT_YS_KID,600,431
008_NT_YS_KID,630,437
008_NT_YS_KID,660,437
008_NT_YS_KID,690,450
008_NT_YS_KID,720,445
008_NT_YS_KID,750,465
008_NT_YS_KID,780,451
008_NT_YS_KID,810,453
008_NT_YS_KID,840,459
008_NT_YS_KID,870,454
008_NT_YS_KID,900,469
008_NT_YS_KID,930,441
008_NT_YS_KID,960,444
008_NT_YS_KID,990,450
008_NT_YS_KID,1020,465
008_NT_YS_KID,1050,452
008_NT_YS_KID,1080,434
008_NT_YS_KID,1110,455
008_NT_YS_KID,1140,424
008_NT_YS_KID,1170,435
008_NT_YS_KID,1200,443
008_NT_YS_KID,1230,426
008_NT_YS_KID,1260,437
008_NT_YS_KID,1290,408
008_NT_YS_KID,1320,437
008_NT_YS_KID,1350,428
008_NT_YS_KID,1380,417
008_NT_YS_KID,1410,433
008_NT_YS_KID,1440,443
008_NT_YS_KID,1470,416
008_NT_YS_KID,1500,451
008_NT_YS_KID,1530,448
008_NT_YS_KID,1560,448
008_NT_YS_KID,1590,437
008_NT_YS_KID,1620,422
008_NT_YS_KID,1650,422
008_NT_YS_KID,1680,429
008_NT_YS_KID,1710,420
008_NT_YS_KID,1740,409
008_NT_YS_KID,1770,371
008_NT_YS_KID,1800,393
008_NT_YS_KID,1830,413
008_NT_YS_KID,1860,411
008_NT_YS_KID,1890,402
008_NT_YS_KID,1920,382
008_NT_YS_KID,1950,402
008_NT_YS_KID,1980,407
008_NT_YS_KID,2010,419
008_NT_YS_KID,2040,411
008_NT_YS_KID,2070,408
008_NT_YS_KID,2100,399
008_NT_YS_KID,2130,385
008_NT_YS_KID,2160,400
008_NT_YS_KID,2190,395
008_NT_YS_KID,2220,366
008_NT_YS_KID,2250,390
008_NT_YS_KID,2280,386
008_NT_YS_KID,2310,357
008_NT_YS_KID,2340,379
008_NT_YS_KID,2370,424
008_NT_YS_KID,2400,409
008_NT_YS_KID,2430,373
008_NT_YS_KID,2460,363
008_NT_YS_KID,2490,372
008_NT_YS_KID,2520,346
008_NT_YS_KID,2550,353
008_NT_YS_KID,2580,346
008_NT_YS_KID,2610,341
008_NT_YS_KID,2640,330
008_NT_YS_KID,2670,315
008_NT_YS_KID,2700,326
008_NT_YS_KID,2730,304
008_NT_YS_KID,2760,314
008_NT_YS_KID,2790,320
008_NT_YS_KID,2820,346
008_NT_YS_KID,2850,318
008_NT_YS_KID,2880,305
008_NT_YS_KID,2910,308
008_NT_YS_KID,2940,316
008_NT_YS_KID,2970,282
008_NT_YS_KID,3000,295
008_NT_YS_KID,3030,317
008_NT_YS_KID,3060,309
008_NT_YS_KID,3090,282
008_NT_YS_KID,3120,287
008_NT_YS_KID,3150,304
008_NT_YS_KID,3180,296
008_NT_YS_KID,3210,272
008_NT_YS_KID,3240,260
008_NT_YS_KID,3270,258
008_NT_YS_KID,3300,261
008_NT_YS_KID,3330,284
008_NT_YS_KID,3360,265
008_NT_YS_KID,3390,270
008_NT_YS_KID,3420,291
008_NT_YS_KID,3450,265
008_NT_YS_KID,3480,259
008_NT_YS_KID,3510,298
008_NT_YS_KID,3540,274
008_NT_YS_KID,3570,266
008_NT_YS_KID,3600,274
008_NT_YS_KID,3630,286
008_NT_YS_KID,3660,274
008_NT_YS_KID,3690,271
008_NT_YS_KID,3720,262
008_NT_YS_KID,3750,256
008_NT_YS_KID,3780,275
008_NT_YS_KID,3810,298
008_NT_YS_KID,3840,310
008_NT_YS_KID,3870,306
008_NT_YS_KID,3900,286
008_NT_YS_KID,3930,282
008_NT_YS_KID,3960,258
008_NT_YS_KID,3990,257
008_NT_YS_KID,4020,258
008_NT_YS_KID,4050,250
008_NT_YS_KID,4080,241
008_NT_YS_KID,4110,234
008_NT_YS_KID,4140,236
008_NT_YS_KID,4170,232
008_NT_YS_KID,4200,234
008_NT_YS_KID,4230,214
008_NT_YS_KID,4260,216
008_NT_YS_KID,4290,212
008_NT_YS_KID,4320,218
008_NT_YS_KID,4350,217
008_NT_YS_KID,4380,209
008_NT_YS_KID,4410,179
008_NT_YS_KID,4440,186
008_NT_YS_KID,4470,193
008_NT_YS_KID,4500,190
008_NT_YS_KID,4530,185
008_NT_YS_KID,4560,180
008_NT_YS_KID,4590,175
008_NT_YS_KID,4620,177
008_NT_YS_KID,4650,184
008_NT_YS_KID,4680,163
008_NT_YS_KID,4710,170
008_NT_YS_KID,4740,196
008_NT_YS_KID,4770,184
008_NT_YS_KID,4800,171
008_NT_YS_KID,4830,181
008_NT_YS_KID,4860,172
008_NT_YS_KID,4890,197
008_NT_YS_KID,4920,203
008_NT_YS_KID,4950,176
008_NT_YS_KID,4980,168
008_NT_YS_KID,5010,162
008_NT_YS_KID,5040,184
008_NT_YS_KID,5070,189
008_NT_YS_KID,5100,196
008_NT_YS_KID,5130,194
008_NT_YS_KID,5160,177
008_NT_YS_KID,5190,186
008_NT_YS_KID,5220,192
008_NT_YS_KID,5250,173
